CIK,Company,Type,Date,complete_text_file_link,html_index,Filing Date,Period of Report,SIC,htm_file_link,State of Inc,State location,Fiscal Year End,filename
789019,MICROSOFT CORP,8-K,2021-11-30,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-343711.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-21-343711-index.html,2021-11-30,2021-11-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312521343711/d205343d8k.htm,WA,WA,0630,789019_8K_2021_0001193125-21-343711.htm
789019,MICROSOFT CORP,10-Q,2022-01-25,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-002324.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-002324-index.html,2022-01-25,2021-12-31,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459022002324/msft-10q_20211231.htm,WA,WA,0630,789019_10Q_2021_0001564590-22-002324.htm
789019,MICROSOFT CORP,8-K,2022-01-18,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-010667.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-010667-index.html,2022-01-18,2022-01-18,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522010667/d301984d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-010667.htm
789019,MICROSOFT CORP,8-K,2022-01-25,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-017041.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-017041-index.html,2022-01-25,2022-01-25,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522017041/d299919d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-017041.htm
789019,MICROSOFT CORP,10-Q,2022-04-26,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-015675.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-015675-index.html,2022-04-26,2022-03-31,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459022015675/msft-10q_20220331.htm,WA,WA,0630,789019_10Q_2022_0001564590-22-015675.htm
789019,MICROSOFT CORP,8-K,2022-04-26,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-120207.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-120207-index.html,2022-04-26,2022-04-26,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522120207/d328712d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-120207.htm
789019,MICROSOFT CORP,8-K,2022-06-02,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-165839.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-165839-index.html,2022-06-02,2022-06-02,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522165839/d295016d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-165839.htm
789019,MICROSOFT CORP,10-K,2022-07-28,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-026876.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-026876-index.html,2022-07-28,2022-06-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459022026876/msft-10k_20220630.htm,WA,WA,0630,789019_10K_2022_0001564590-22-026876.htm
789019,MICROSOFT CORP,8-K,2022-07-26,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-202034.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-202034-index.html,2022-07-26,2022-07-26,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522202034/d372382d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-202034.htm
789019,MICROSOFT CORP,10-Q,2022-10-25,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-035087.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-035087-index.html,2022-10-25,2022-09-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459022035087/msft-10q_20220930.htm,WA,WA,0630,789019_10Q_2022_0001564590-22-035087.htm
789019,MICROSOFT CORP,8-K,2022-10-25,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-268356.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-268356-index.html,2022-10-25,2022-10-25,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522268356/d361432d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-268356.htm
789019,MICROSOFT CORP,8-K,2022-12-16,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-306591.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-22-306591-index.html,2022-12-16,2022-12-13,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312522306591/d434535d8k.htm,WA,WA,0630,789019_8K_2022_0001193125-22-306591.htm
